Episode,Total Reward
209,-3187.0
210,-1637.9999880847038
211,-781.0
212,-1099.0
213,-1183.0
214,-1105.0
215,-762.9999999617828
216,-1227.0
217,-720.0
218,806.0
219,-1631.0
220,-1598.0
221,-2625.0
222,-578.0
223,-1731.0
224,-1131.3913838448643
225,-162.0
226,-851.0
227,297.0
228,-1648.0
229,-165.9991499574264
230,-2110.0
231,576.0
232,-1769.0
233,-1615.0
234,770.0000000003492
235,-707.0
236,-409.9835931952743
237,-1410.9330482229595
238,-1857.0
239,-1288.9999999999986
240,-2363.0
241,-1759.0
242,-2034.0
243,-1600.0
244,-746.0
245,-987.0
246,-983.0
247,-2088.0
248,-1615.0
249,-1097.0
250,-606.4514167774469
251,-1542.0
252,499.0
253,-987.243648193602
254,-1483.0
255,-442.0
256,-926.0
257,2174.236633632332
258,-1215.0
259,-97.99999123129369
260,10.000000134725587
261,-433.0
262,-718.0
263,-2219.0
264,-2141.999999980384
265,90.0
266,-1782.0
267,-1707.0
268,-2622.0
269,-686.0
270,862.0
271,-1307.0
272,-1613.0
273,-236.0
274,-2170.9999999996085
275,-1498.0
276,-1672.0
277,1002.0
278,-541.0
279,-640.0
280,432.0
281,-2483.0
282,-1377.0
283,-367.0
284,-146.0
285,898.000000000447
286,-2815.0
287,548.0005441570967
288,9426.22360765934
289,-1107.9999999392992
290,-1429.0
291,-1998.9972903466382
292,984.0
293,952.0
294,918.0002479801927
295,-912.0
296,-1274.0
297,22.0
298,-1350.0
299,-1686.0
300,-949.0
301,-545.0
302,-2780.0
303,-22.0
304,-339.99999554216794
305,-618.0
306,-614.0
307,-1334.0
308,-350.0
309,228.0
310,-1385.0
311,-1311.0
312,935.0
313,-468.0
314,-202.0
315,-658.0
316,-953.0
317,-958.9979625709949
318,401.0
319,-1625.0
320,-2135.999998883981
321,-1784.0
322,-2198.0
323,-1618.0
324,-1367.0
325,-48.0
326,934.0
327,-1128.0
328,1058.0
329,-837.0
330,-409.0
331,-633.0
332,-507.0
333,-1953.0
334,-1130.0
335,-197.0
336,-1599.0
337,-784.0
338,-133.9999999994817
339,-1311.0
340,-2189.0
341,-2240.999999999998
342,-1284.0
343,-753.0
344,-901.0
345,438.0
346,754.0000000000001
347,-1586.0
348,-2183.0
349,838.0
350,-2636.0
351,-1382.0
352,-1907.999999512101
353,560.0
354,-1611.0
355,-2228.0
356,-1327.0
357,-1697.0
358,286.00000000015626
359,810.4993962186272
360,-875.0
361,-1276.9691170523479
362,-1955.0
363,586.0
364,-388.2378373835236
365,960.0
366,-2146.0
367,-2603.0
368,1088.0
369,673.0
370,-1701.0
371,-895.0
372,1846.161203544587
373,736.0
374,-1716.0
375,-1291.0
376,-1827.0
377,602.0
378,-1402.0
379,-793.0
380,341.0
381,-736.0
382,-2358.0
383,671.0064158464374
384,818.0
385,-480.0
386,698.0
387,-800.0
388,-1305.0
389,-1308.0
390,-1238.0
391,-487.0
392,990.0
393,686.0000002103727
394,-779.0
395,802.0
396,641.0
397,-994.0
398,-1868.0
399,930.0
400,212.0
401,566.0
402,837.0269828430362
403,-427.0
404,912.0
405,-1120.0
406,-1968.0
407,730.0000000416928
408,544.0000003371866
409,780.0
410,1162.0
411,656.0
412,784.0
413,-525.0
414,-1215.0
415,-818.0
416,-787.0
417,898.0
418,350.0
419,-1564.9999999493782
420,-125.0
421,-1762.0
422,-192.0
423,632.0
424,-2489.99999824379
425,402.0
426,992.0
427,-359.0
428,-1549.0
429,-864.0
430,18.0
431,-1435.0
432,-359.0
433,840.0
434,-2149.0
435,-2130.0
436,-1614.2064535373647
437,483.0003312733098
438,964.0
439,-1849.0
440,-1727.0
441,-1837.0
442,-484.0
443,-2483.0
444,-1477.0
445,918.0
446,826.0
447,546.0000000001506
448,584.0
449,868.0
450,-356.99998452517565
451,840.0
452,810.0
453,174.0
454,-2338.0
455,-853.0
456,860.0000000000244
457,518.0
458,1062.0000000000002
459,-1617.9596994476021
460,-245.99999999389445
461,-1152.9999999999998
462,-1785.0
463,694.0
464,-2064.0
465,774.0
466,-2329.0
467,-2863.0
468,-1180.0
469,-1056.0
470,-1839.9999999953784
471,-1292.0
472,-2298.0
473,-1242.0
474,800.0033810536988
475,772.0
476,-1395.0
477,768.0
478,-1251.0
479,752.0
480,906.0
481,-169.0
482,-2190.0
483,-1695.0
484,-1531.0
485,-1004.0
486,855.0
487,800.0
488,320.00000000610123
489,878.0
490,74.0
491,974.7526246304624
492,558.0000002785476
493,-2258.99980142651
494,368.0
495,-1023.9999999993402
496,37.001129262002664
497,-2662.0
498,-103.99987730581536
499,-2183.0
500,-2078.0
501,-1202.9380155508618
502,-1369.0
503,848.0
504,707.7795544101391
505,5266.223940491676
506,-700.9999999540594
507,689.7476437878795
508,-977.0
509,-605.0
510,-1899.0
511,-1236.0
512,-1191.9999999874178
513,-1875.0
514,712.0
515,768.0
516,279.0
517,1002.0
518,-645.0
519,-412.0
520,892.0
521,-78.0
522,-421.0
523,-980.0
524,804.0
525,-1497.0
526,-688.0
527,-535.0
528,1222.0
529,-1745.0
530,876.0
531,-1916.0
532,-1008.0
533,-2148.0
534,-1267.0
535,-1813.0
536,-2539.0
537,616.0
538,520.0
539,-1381.0
540,-569.9999999893924
541,-1643.0
542,224.0
543,660.0
544,-2019.0
545,-1324.0
546,322.0
547,14538.95153543353
548,366.0
549,888.0
550,-1309.0
551,-1283.0
552,-1560.0
553,-1610.0
554,986.0
555,-899.0
556,702.0
557,-626.0
558,986.0
559,-975.0
560,-521.0
561,454.0
562,853.0
563,-1100.0
564,-1355.0
565,-446.0
566,-77.0
567,4731.776922672987
568,-1805.0
569,423.0
570,866.0
571,860.0
572,662.0
573,1032.0
574,790.0
575,-1437.0
576,-692.9968725883183
577,1018.0
578,538.0059926121669
579,-898.9954645712259
580,-392.0
581,-1207.3399610046035
582,-732.0
583,-1697.0
584,-356.99768944849797
585,854.0
586,1028.0
587,606.0000000901414
588,-1444.0
589,1020.0
590,892.2756669209703
591,862.0
592,-1968.0
593,1036.0
594,-1366.0
595,-2008.0
596,760.0
597,694.0000000138446
598,162.0
599,784.0
600,808.0
601,-112.0
602,582.0000003714168
603,1891.1879474781454
604,706.040522133739
605,-463.0
606,-1578.0
607,916.0
608,-148.0
609,814.0
610,1100.0
611,-2520.0
612,1548.79310310632
613,942.0
614,-82.0
615,-1067.980664911161
616,-1619.0
617,826.2011461769712
618,748.0
619,455.0
620,866.0055678092431
621,-787.0
622,-387.0
623,-1549.0
624,-488.0
625,-1709.0
626,984.0
627,-1297.522236600642
628,-1397.0
629,878.0
630,-2457.997948868929
631,932.0
632,-1967.999999995834
633,15502.62765276432
634,-579.0
635,-435.0
636,-1812.0
637,-380.0
638,-1559.0
639,-1840.0
640,-1845.0
641,878.0
642,946.0
643,962.0
644,-1730.0
645,363.0
646,698.0
647,790.2180611379686
648,-1449.0
649,744.0
650,-456.99999999668137
651,768.0
652,-52.0
653,832.0
654,-1395.9999999989407
655,1016.3991648228694
656,-1337.1746713779867
657,1062.0
658,604.0
659,-1968.0
660,-1683.0
661,1000.0
662,-1842.0
663,352.0004468420743
664,-1789.0
665,970.4364514467306
666,968.0
667,906.0
668,-1109.0
669,832.0
670,-1328.0
671,-2088.9999990020724
672,924.0
673,-385.0
674,-1431.0
675,808.0034294185101
676,885.0
677,940.0
678,-1015.0
679,-2750.0
680,310.0
681,-656.9999999992011
682,856.0
683,616.0
684,-1070.0
685,871.0
686,904.0
687,780.0
688,-1019.0
689,904.0
690,84.0
691,840.0
692,884.0
693,-1745.0
694,830.0
695,-285.0
696,750.0
697,517.0
698,790.0
699,984.0
700,-2055.0
701,-1280.0
702,-419.0
703,760.0
704,914.0
705,-113.0
706,-2021.0
707,926.0
708,1006.0
709,958.0
710,734.7999263424426
711,778.0001440513931
712,-1290.0
713,686.0
714,878.0
715,884.0
716,-1075.0
717,-2102.0
718,968.0
719,872.0
720,-1263.9999861188608
721,454.0
722,-2043.0
723,720.0
724,734.0
725,1108.0
726,-1630.0
727,608.0
728,-448.0
729,792.0000000009397
730,682.0
731,854.0000670486853
732,940.0000000000001
733,932.0000000000001
734,1022.0000000000001
735,866.0
736,-202.0
737,-472.0
738,716.0
739,686.0000008863724
740,1040.000063386625
741,840.0
742,219.0
743,752.0
744,886.0
745,1059.8140154811554
746,798.0
747,706.0
748,724.0
749,237.0
750,-2534.0
751,-1330.0
752,586.0
753,-2297.0
754,876.0
755,592.0
756,802.286053475179
757,1004.0
758,884.0
759,638.0
760,992.0
761,804.0000067239896
762,-592.9999980008691
763,-1574.0
764,628.0000000000823
765,778.0
766,-2303.0
767,912.0
768,1010.0
769,712.0
770,-652.0
771,816.029501303956
772,828.0
773,-269.0
774,426.0
775,760.0
776,-20.999999140457277
777,662.0
778,-424.017868258059
779,884.0
780,854.0
781,334.0
782,-486.0
783,-29.0
784,-1683.0
785,-1030.0
786,-4.0
787,792.0
788,16.0
789,639.0008680882346
790,826.0000000199415
791,-2019.0
792,78.0
793,920.0
794,802.0
795,706.0
796,-2219.0
797,1012.0
798,-1295.0
799,702.0
800,798.0000000050849
801,918.0000000000001
802,748.0
803,922.0
804,920.0
805,-1784.0
806,976.0
807,-958.0
808,1006.0
809,806.0
810,-1691.0
811,1004.0
812,936.0002189109517
813,794.0
814,992.0018089472346
815,-1157.0
816,-122.0
817,848.0
818,918.0
819,-1549.0
820,776.0
821,942.0
822,-1541.0
823,684.0
824,1086.0
825,-1899.9999999973334
826,-1324.0
827,804.0
828,-1087.0
829,182.00000001277346
830,700.0
831,834.0
832,-437.0
833,982.0
834,-1074.0
835,359.0
836,940.0
837,752.0
838,-1721.0
839,678.0
840,808.000000011361
841,756.0000000000001
842,-21.0
843,-2642.0
