Episode,Total Reward
232,-1827.594317408948
233,0.0008006402110538602
234,1.1850494346932194e-06
235,-680.0
236,-1699.9999999996228
237,29.747868955601007
238,-199.99999999999997
239,4.8818248239427237e-14
240,6327.125803232193
241,2.6590342321660548e-08
242,1.3007771271700372e-13
243,-1034.99999999905
244,1.6415953957239684e-09
245,-99.99967383318092
246,0.00026132836593362185
247,-199.99999999729116
248,5.178782774145629e-07
249,51.38438492547721
250,2.083709737926256
251,7.82390210841481e-14
252,4.088246916632396e-10
253,1.0389298362584176e-08
254,2.8228476669814556e-10
255,6.429548438990906e-05
256,1.0042327997644707e-06
257,4.97113226840976e-13
258,-399.9999999998865
259,-1804.9999999823401
260,1.9302474330470432
261,78.59684909228235
262,2.865760932170661e-11
263,1.413896677088818e-13
264,0.01642675251446235
265,0.09170085272671713
266,887.6177147775888
267,0.004931357793509505
268,3.895466930188652e-12
269,1.4222243768745102
270,0.0007642976768096332
271,4.099691003701039e-11
272,-399.99999999999983
273,-1529.8926196519187
274,0.00016940581328839244
275,0.0018118615138007499
276,8.773876170042882e-06
277,-199.96600284838678
278,7.810863624294062e-08
279,5471.416003108025
280,1.857745974957227e-08
281,-124.999999820106
282,7.073015967369887e-14
283,1.6341653756636281e-12
284,2.5755780569403086e-06
285,1.9710938375938625e-06
286,9.340373447065187e-14
287,0.0812149538705853
288,-100.0
289,1.3609731558348877e-10
290,2.4036925282220484e-10
291,1.3502742324863343e-08
292,0.021399540262336814
293,2.7208434444037266
294,0.00014317014155551533
295,275.4682034999132
296,0.0013739475002694235
297,1.793263716619992e-13
298,6.262661919720358e-05
299,0.0006217406228259392
300,5.401187313254923
301,5.820529819233755e-07
302,2.159591686940985
303,1.7426532475512581e-12
304,1.0964225766329726e-13
305,0.0003474771558842349
306,5.8359624590664794e-05
307,8.384667635752407e-05
308,0.0002317468063139927
309,7807.851839661598
310,-99.99999432420115
311,7.061842467536534e-11
312,1.6182084905619853e-12
313,1.637746601212587e-11
314,1.6530081553556286e-05
315,1.4388498233985914e-05
316,6.849496749948211e-09
317,-99.99976436623759
318,4.2866662752771845e-05
319,1.0804354731442896e-09
320,7.428297082564296e-12
321,1.5191946164949677e-06
322,2.8481537676480393e-10
323,256.6873289644718
324,56.270236182026565
325,-199.9999765011671
326,8.630636767481548e-06
327,15.707419932587072
328,1.1139964844404612e-13
329,1.931741597500198e-10
330,2.686697341268882
331,0.00621364365088084
332,0.0002153113538660989
333,0.02175992018692341
334,625.3974793851376
335,5.298358020372689
336,0.0004008681674605441
337,-99.9999999999166
338,2.8039366328780346e-05
339,1.034066977822096e-13
340,-200.0
341,1.9555910231429152
342,1.1392958575249384e-08
343,8.749812627328879e-05
344,0.010088550817499709
345,34.4888667576015
346,-99.99945738591805
347,0.01557696198233316
348,7.699246577302042e-12
349,8.161229295990634e-10
350,1.0766836332914975e-06
351,0.08446833247035102
352,8.47872767451311e-13
353,0.0009172501374621334
354,2.540849146376218e-13
355,6.682393915102836e-05
356,2.6251808057930867e-12
357,9.488656428288667e-08
358,0.007276305097434488
359,1.2829754189374806e-08
360,961.9974932074547
361,0.024626966371670278
362,3.7283476174432284e-07
363,0.008777553734375942
364,433.58672413975
365,0.011664405909641573
366,3.97826932979628e-06
367,1.1149033842805522e-05
368,3138.270101249218
369,3.278460685754419e-13
370,0.0035717288318437568
371,1.362279038726944e-10
372,0.13829426541633438
373,11.64449985139072
374,0.00011660019056058957
375,3.546048852571073e-10
376,1.2036898176834927e-10
377,7.318504917347814e-10
378,12.728121099062264
379,1.248215707958844e-13
380,777.9116956144571
381,55.825711940415204
382,-100.0
383,-99.99999999997152
384,2.390012541716481e-09
385,4.349150163063253e-06
386,4.316896434070072e-08
387,0.0010378621438889013
388,0.008137371991665532
389,6.417155880198658e-11
390,0.00010052202428667556
391,294.58764219656587
392,0.00019885486043591527
393,6.028456358471885
394,7.526208110064658e-05
395,0.001958625275619852
396,480.06789345294237
397,2.3397352326703924e-05
398,2.403874352352453e-07
399,0.019268874603994846
400,-99.82691951281595
401,1.9984079242967349e-10
402,-99.99999999970362
403,7.302441151281017e-14
404,1.5158400191311872e-07
405,-100.0
406,-99.99622881164214
407,196.70641081407666
408,0.3038720941185602
409,4.059375337608917e-08
410,3.7761393370647125e-10
411,1.0966769248609706e-11
412,2992.4122697114944
413,6.754395932914186e-13
414,18.02629500394687
415,9.45405980931624e-09
416,0.15451942496838456
417,4.9659722184403066e-06
418,0.004775666184855254
419,1.763861115971318e-11
420,-100.0
421,2.986585588837798e-06
422,1.0388190105000243e-13
423,-99.99999998971245
424,1.4026642373644943e-13
425,275.32470885664225
426,4.839606866841907e-09
427,6.577793756224753e-14
428,0.5863118396155187
429,34.63212936418131
430,-199.9999999999716
431,6.941936156468209e-07
432,4.8873019086598246e-08
433,1.7586144073568705e-13
434,7312.931717634201
435,-199.99999999027318
436,0.17361183407047065
437,1130.2836664021015
438,7.244804636003172e-11
439,1.0128305412242244e-08
440,0.000837255892136568
441,6.263195510882258e-13
442,4.961748222824882e-14
443,3.205273190074821e-13
444,0.002880301551329012
445,9.799963733834902e-12
446,1.0201113833379133e-13
447,4.137525316805224e-06
448,1.841996769780252e-05
449,5.67261503090906e-13
450,0.016097713338467656
451,0.3939046259984025
452,4.809380225017772e-11
453,905.6095070391893
454,0.004285036290809785
455,1.5268077941436786
456,89.99835942871869
457,1.7049762551904534e-10
458,4.940650673689791e-12
459,-199.99326792623037
460,3.3309551457686402e-09
461,559.8752030357718
462,160.96827859058976
463,2.1195683627774778e-13
464,2.108211811548133e-07
465,0.18808278759024688
466,9.187192745739594
467,-199.9999996299888
468,-199.99999999988597
469,0.0003538226474120165
470,1.4623048318411543e-12
471,5.233315465008603e-09
472,0.044741030528712145
473,2.0987801221821936e-13
474,0.007711642467711499
475,0.0011056098792039393
476,3.172526483706528e-08
477,1.0547222186477407e-09
478,833.2039742916822
479,0.004186005989197383
480,1.0796269474667497
481,1.7717530849392649e-06
482,3338.9834600687027
483,0.044520530532281555
484,5.013727320183534
485,7.304626343091084e-12
486,2.6483541045937975e-08
487,-200.0
488,2139.651874154806
489,1.0811027852455912e-07
490,4.169456949150765e-13
491,-100.0
492,2.3206271900652283e-10
493,2.681083374929394e-07
494,9.523798293054053e-07
495,2.7248452983980737e-09
496,5.3785256196731135e-08
497,0.4159395946044242
498,4.3501982737088364e-10
499,2.4988412379272208e-11
500,0.010563408762891413
501,16.37004907010123
502,0.00015210196930404152
503,1.5471054679899295e-11
504,3.734314378494369e-12
505,392.909256182611
506,1.9492722158620523e-08
507,1641.25922113657
508,-199.99999999999994
509,1.8172794569482572e-12
510,1.0531104755507977e-13
511,0.0013640480635501717
512,6.306317607875089e-08
513,7.483970272151275e-11
514,24.988887591753155
515,3770.2469009160995
516,3.871929619644627e-09
517,6.909899997076252e-05
518,1.9645662089305682e-08
519,4.213598126661964
520,2.5776552464015974e-12
521,1.5394080594705883
522,0.0028835068874855097
523,9.447849054315671e-08
524,0.002821914752075827
525,4.493372037298049e-11
526,2.1377261866947447e-10
527,7865.612949132919
528,3.0891561579810337e-10
529,1.2398074677681924e-11
530,0.14370143416272185
531,0.07725595001375041
532,1.6871325343725818e-06
533,96.45400613546371
534,0.04616796587470162
535,0.00034455606488847934
536,9.687893626967974e-10
537,2.5470419998176196e-10
538,0.00036294879159015636
539,1.7693457640861887e-08
540,2.0812580372227968e-08
541,6993.924359679222
542,0.012821212338849364
543,7.481368944350919e-05
544,8.619132332140579e-14
545,-4.999546120130951
546,196.63212038576603
547,418.08332838118076
548,2683.6413925886154
549,-199.7662947995559
550,5.188211794626696e-06
551,2.3594330831547966e-08
552,0.0019400734370833561
553,4.287279714480974
554,5.592237362549743e-14
555,1.2841348045613486e-13
556,0.5368538092443487
557,4.2402595899507485e-12
558,-53.576756697148085
559,0.05886234043373406
560,4.161042188643478
561,-297.02970413229195
562,4.88651399942544e-09
563,6.253642930165171e-05
564,3.947707275923126e-11
565,0.0021348150130506838
566,2.0784440434363205
567,3.3511538279708475
568,4.722262808465636e-11
569,1.4295621033515518e-08
570,1.012043759462955e-05
571,3.480458098809036e-07
572,4.921584229127173e-13
573,1340.6254449486732
574,0.018964622325938763
575,135.5681144632399
576,0.0091486822952902
577,3.5286020320934863e-07
578,0.0015259450471205582
579,9.120715168044684e-13
580,1.901152322679991
581,7.220836994607576e-10
582,2.2410467996310593e-09
583,0.0012949876668244542
584,2.1362280992616434
585,2.2427064736839798e-09
586,0.0001834539263967372
587,8736.69706106186
588,2.0865681057288548e-13
589,3.591061636684946e-11
590,5.762483672267578e-11
591,11.043527924921364
592,6.6134364779376e-12
593,1.1371620721925098e-12
594,1.2619458028337232e-11
595,-99.99999995105587
596,0.02258379386830711
597,0.002753815910807589
598,3.6868880357360467
599,2.841897671530813e-07
600,6.710807233805023e-09
601,1.1239700014291574e-11
602,4.387481843115548e-06
603,1.2421405028132203e-12
604,0.002599679842774094
605,0.00013307524303840523
606,1.4765438622211385e-09
607,1156.300360634923
608,-199.99999746686157
609,440.6245229393244
610,343.10393180698156
611,0.09364247129269643
612,123.15196719020605
613,1.445027671349489e-11
614,0.001656137188916773
615,4.743251415202394
616,8.958325045532547
617,1.9818448506590298e-11
618,10.913505834760144
619,0.0026620941341093385
620,33.09576609870419
621,7.465418634944321e-06
622,7.202919977915432e-12
623,2.5879896187186446e-06
624,1.0381249308336082e-10
625,7.985960799379367e-13
626,0.0011191258794696068
627,21.98889457155019
628,1.5213317707821261
629,2.514686398558119e-06
630,3.1056036759596894e-07
631,2.6994431499529778e-12
632,9.190249532185237e-12
633,2.0906144957560935e-08
634,5.774803398059941e-09
635,1.1883452995138722e-11
636,1.7270358032931658e-13
637,8.352075822804948e-11
638,-398.40356494431035
639,6.2829988473095
640,7.338792741284905e-06
641,1.6172675903362688
642,5.654025222730057e-09
643,1.0747888812127383e-09
644,9242.316636443138
645,0.5889877006484312
646,6.3670089267553465e-06
647,0.00047660762138690416
648,1.2276852631049886e-11
649,103.01033645868301
650,0.9994549304246902
651,0.005785534088431632
652,3.226470934609288e-08
653,1.2878895019821357
654,4674.271270632744
655,2702.8848671913147
656,3.914840110527762e-12
657,3.3658677417420924e-13
658,255.65531976521015
659,0.07453452501067659
660,3.1151712710383637e-12
661,0.001538905898144094
662,1410.99071636796
663,8.482267341292093e-07
664,0.09903726495394949
665,545.8209078758955
666,2.9352847541463944e-05
667,1.393954213169124e-06
668,162.94872576370835
669,6.161018546509559e-14
670,2791.632179915905
671,4.052886502334663e-12
672,3.8595575164072216
673,0.00019902238296509722
674,1.3634112553144104e-08
675,3.9573759217509386e-08
676,5.6820203099897104e-09
677,0.4339335684562684
678,2.0802543296111165e-11
679,5.582535652312684e-14
680,167.43402047082782
681,0.00014601949525072655
682,-99.9999999998437
683,0.0013990746197123372
684,0.01979385332788297
685,9.473876875708811
686,7.381295642761021e-07
687,1.1351063150533136e-05
688,1.8375719217740213e-08
689,4.805290760787062e-08
690,1.2840408330387318e-13
691,9.774351448037358e-12
692,4.108206081436947
693,7.545946476441365e-13
694,1.4199004243710078
695,6.324078483666007e-06
696,1.9974727045470562e-10
697,6.826856367540823e-09
698,309.0994401089847
699,9.578899097528737e-08
700,1.60843510198818e-11
701,6.157580106257431e-13
702,1.3256291135910203e-05
703,4783.633871972561
704,2.452539055730618e-06
705,452.75669407099485
706,3.2259318285231264e-09
707,8.832504578393241e-05
708,0.45991893028258346
709,6.634734404594678e-14
710,6.917796723926301e-13
711,3.387701713819524e-05
712,5.159415869327936e-12
713,2.3265393228277483e-10
714,1.6697474228182768e-12
715,0.00027645586762048424
716,-42.77905057184398
717,1.2643941206536002e-07
718,1.3236299918339967e-05
719,0.0005084651333575607
720,2.831342043047039e-13
721,1.3049174094339833
722,18.774250915739685
723,0.0005013851857071927
724,2.6824067897844396e-12
725,7.357250676865575e-12
726,4.614288130017946e-12
727,4.6077630629754417e-10
728,152.03837478533387
729,3.1758876888111253e-13
730,0.21222548317382461
731,1.6278931712354616e-06
732,0.008343498095086943
733,0.0046238072951609865
734,-99.99999970776875
735,212.17280104756355
736,2.5601640689803553e-12
737,3.2598166431685926e-10
738,1.8529221531071792e-10
739,48.10500087682158
740,1107.978636994958
741,2.6755554586526087e-11
742,1.0648757295715398e-12
743,135.92909336090088
744,3.922652631882517e-06
745,3.2607888592051104e-06
746,1.2914827713231402e-11
747,3.713460525999072e-13
748,7.328268366801893e-05
749,0.015048471830141352
750,1.6402143705740446e-06
751,1.442643729476778e-06
752,194.8112547583878
753,1.567638052585329e-10
754,1.7213868255350293e-09
755,0.0157706772029087
756,2.123267160286657e-06
757,3.3146006273021555e-05
758,2.749756080037794e-13
759,8.046385702371352e-09
760,4.226553103492148e-11
761,4.046212481390539e-13
762,261.21841032058
763,3038.354380130768
764,3.814677328961396e-12
765,8.514813953829988e-14
766,2094.4831213355064
767,6.969953564528453e-05
768,11.063177649630234
769,1.0205721555356373e-06
770,320.4848287254572
771,3837.9540130496025
772,0.0002780695088944185
773,0.0021321224666337457
774,2.38792748053461e-08
775,1.7030141870708758e-12
776,1.1030870558005764e-11
777,3.6420041366058697e-06
778,0.006370712522425492
779,1358.4390769898891
780,2.0050589815204245e-07
781,2.2212609744887146e-05
782,4701.425046920776
783,0.9909576210338855
784,7.936244339506618e-13
785,-99.99999748293473
786,0.0002873584488050085
787,17.349847556324676
788,4.759905506389407e-12
789,0.00048634962130478243
790,6.38928829831945e-13
791,0.00018407502526684993
792,5.479598243776179e-11
793,3.6005815477640796e-12
794,0.018051411936994555
795,5.797957885661162
796,323.960872143507
797,0.0023893469952440682
798,1.2923016108334906e-05
799,1.9969677545698256e-08
800,6.007355975997816e-14
801,5.984074622392654
802,-99.96940805763415
803,0.0014390906146388716
804,8.444518732279166e-09
805,3.5846446428331546
806,0.1651783686793351
807,0.008690496130725478
808,-99.99999942006697
809,0.023368371444121294
810,2.026322688808424e-07
811,4.215925850439839e-07
812,4.609837004742462e-08
813,9.890625382702467e-05
814,5.013910860385273e-06
815,2.664221119587362e-07
816,9.895970659563318
817,0.0007659155613737312
818,2185.6184734404087
819,0.00016043687020683706
820,4124.058801829815
821,0.0017716206747309116
822,6.194880584664596e-10
823,2.834536498703528
824,7.078923246590421
825,1.7323684434189524e-06
826,0.0015034751206144392
827,0.00015315354461087338
828,2.808435366147353e-10
829,9.635956468291344e-13
830,3.0945591546655467e-13
831,-100.0
832,1.5981043403770322e-12
833,7777.499334812164
834,4.8481620953288434e-12
835,1.9384777772551987e-07
836,6.59424372884132e-06
837,7.265942978840201e-05
838,8.922032320988365
839,5.717935560052415e-10
840,6.733260820510891e-10
841,1.0240831258521987e-07
842,9.416706167001548e-09
843,4.195161517728252e-05
844,2536.657902300358
845,346.5965488180518
846,1.1305807973690998e-13
847,1.0788449500073738e-08
848,17.490514415549114
849,4.498086333042011
850,455.286003947258
851,9.066232472339404e-09
852,1.3814079108777363e-11
853,1.6725039124029415e-10
854,-100.0
855,0.0007422701446557767
856,0.15532811111370393
857,4846.909219026566
858,2.6454636035122547e-05
859,8.141994084581374e-13
860,0.0005864193600757517
861,4.1421636456928645e-06
862,4.651672797089088e-13
863,0.010667342472743258
864,9.92845222286265e-07
865,3.567203956889031e-05
866,26.50307361735031
867,8.406817626482876e-06
868,0.0006018099488258599
869,7.2659790243872005e-12
870,3.877119637879956e-11
871,2.4558000466523566e-06
872,89.59984013810754
873,1.9400537696334652e-05
874,7.85881159470029e-12
875,4.2292782697931296e-11
876,9795.512537956238
877,0.0007108540579281453
878,2.36707827571081
879,5.831551516574698e-13
880,9.075540487585457e-12
881,0.19933106197640882
882,125.04461638629436
883,5.16346113361186e-14
884,0.01727017753637483
885,4.99006509458374e-11
886,6336.053346991539
887,0.0010741546151393777
888,7.468117562652434e-11
889,4.6246370753353586e-10
890,7826.447986364365
891,105.60519848950207
892,0.000380866763123322
893,3017.3266726732254
894,91.11696911975741
895,0.002386606860795837
896,1.6629192399586937e-12
897,3.914055894714899e-09
898,0.0001767980879208153
899,-99.99999999813042
900,1883.473443388939
901,1.580673776757635e-05
902,9.21532920389323e-07
903,74.71664770040661
904,0.00012689363614093452
905,1.832494573900476
906,5355.227218270302
907,2.1440050715706982e-08
908,-99.99999999999999
909,0.0011670182602330215
910,2.0047684619051154e-05
911,3.4832640303378293e-07
912,-99.99999998727934
913,4.9180346038893164e-12
914,429.66163247823715
915,3.350075749179566e-11
916,1.0259386296236628e-07
917,43.71612325310707
918,39.52031772816554
919,0.029173201014600636
920,0.005449553065659529
921,6.454778155029484e-07
922,3.3286416737499753e-10
923,4.303315420884279e-10
924,3.5786405915005925e-07
925,2.970601385902059e-13
926,0.6574844198621577
927,6.458561773725613e-06
928,5.853621937279671e-12
929,0.18344660849834327
930,274.54257130622864
931,3.823913203105898e-13
932,6.150464540471317e-13
933,0.07630086000517622
934,0.004880599293244359
935,0.017358620898448862
936,7757.833858132362
937,1.8947558428772608e-12
938,7.722714075342196e-05
939,0.0014389535188286118
940,2.8743523278196292e-06
941,3.40990135928942e-11
942,0.0014735880917271516
943,0.001873707729345142
944,6.802534577035916e-14
945,0.00023649188200636218
946,3.14941047890936e-10
947,1.242121928333599e-10
948,0.06365609026488528
949,9.001491063642675e-05
950,2.7295486236107536
951,4.674926008407679e-11
952,4.7500457185378764e-05
953,3.1445874326163903
954,2.9034998157294467
955,6.965365213673944e-11
956,2.1531548025252393e-12
957,11.766881404910237
958,0.013264912768136128
959,1.4177211984470217e-10
960,3.700033373549657e-12
961,1.2444418097378147e-13
962,241.5244574099779
963,41.45077028311789
964,7.866727198391384e-14
965,62.536837914958596
966,4.7720448517231395e-08
967,2447.7369762957096
968,1.9873010823762138e-07
969,9.194077329978054e-11
970,1.90727467270325e-11
971,0.055215976385625254
972,9002.390854358673
973,270.48066295683384
974,0.00013571009940704926
975,2.0060600171029758e-08
976,1.0109389899783813e-11
977,1690.5412469804287
978,9.899474143204579e-07
979,4137.163173854351
980,1.181046071623568e-09
981,7.856675423578707e-06
982,22.87580411415547
983,2.864149592496368e-06
984,0.4504487188751227
985,24.049211826641113
986,0.09051002646629058
987,9.960804186340071e-11
988,2.029953310046101e-08
989,6.476534398389049
990,6.645718399145295e-05
991,97.51403694041073
992,6.482524640000209e-07
993,2.5487125893119966e-06
994,0.00034307112223075364
995,4.6090995579201044e-07
996,97.15039836242795
997,0.001930938138059446
998,464.924647025764
999,2.396159029725256e-10
1000,1152.8085242956877
1001,0.01880644121683872
1002,205.99615206941962
1003,1882.2347055375576
1004,8.824257303867173e-10
1005,6287.5752329826355
1006,2.866267481505338e-10
1007,9.073721033564519e-07
1008,148.15809556283057
1009,22.46832652017474
1010,5.123143742014058e-06
1011,1.1805171499235101e-05
1012,0.001027085667431038
1013,455.60610115528107
1014,-99.9999811962794
1015,5.219866166861209e-05
1016,2.1185592383589184e-09
1017,1.575851599038003e-07
1018,2.476490496628685
1019,1.2239650260112075e-08
1020,5.017112367781051e-10
1021,2.7970261625212805e-10
1022,0.003766941252649758
1023,4765.37140339613
1024,0.00024767168868677913
1025,3.932813085177206e-08
1026,1.115760140191018e-09
1027,3.5680524740301298e-09
1028,3.327444620115916e-06
1029,0.0008565351996026038
1030,-99.99999999254622
1031,0.04457116006506112
1032,659.8303217440844
1033,4.571390806314916e-09
1034,0.11142943804770766
1035,3.936132486300533e-09
1036,1.0684445009246701
1037,0.00048661482768608266
1038,4.7655244587302414e-07
1039,2.668308805441484
1040,3.5225972993066534
1041,1.5987886447955314e-12
1042,4.0547886485074736e-08
1043,0.007640816124876437
1044,1.838387180557084e-10
1045,1.8108828454816702e-13
1046,4.321522422898183e-07
1047,1.475963455865566e-09
1048,3.859973511100012e-06
1049,4.10827303420902e-05
1050,5.194031615605355e-14
1051,0.0004827111320793165
1052,0.019035487744076818
1053,2.601715383687697e-06
1054,2.094313825977418e-13
1055,5.61282261767477e-11
1056,8.402142043784089e-06
1057,1.208635212041325e-09
1058,0.0002459917939390266
1059,0.0005200994067777742
1060,8.263897265081711e-12
1061,3.7453946360495186e-10
1062,1.2134164210746146e-07
1063,0.13456937341288722
1064,0.00017023544291561166
1065,1.3025537780324406e-13
1066,6.821269944444332e-13
1067,2.014434434386203
1068,7.18848966490453e-10
1069,7.361809938998681e-08
1070,4.945196837943513
1071,0.9397600353258895
1072,8.22839396337309e-09
1073,1.7575608266496555e-12
1074,5.33858062357756e-08
1075,1.2764420156963219e-06
1076,2.95476512285342e-07
1077,-99.99999999995822
1078,5.595590741856748e-10
1079,1.1584690259354045e-09
1080,16.29878284991719
1081,3.0343848137284746e-08
1082,3.347866213587736e-05
1083,1.3877913799660746
1084,1.3837547657021787
1085,2.174533821758251e-06
1086,2.0525459912268396e-06
1087,6.664875691272942e-08
1088,2.3487228361994363e-13
1089,0.06339679074244486
1090,1.8453823455066553e-11
1091,1.9085239687244293e-06
1092,3.221658184150711e-08
1093,0.027601049439454073
1094,0.10732907914643874
1095,180.98417172208428
1096,0.019086606270093398
1097,0.00997450133354505
1098,2.2495233464175923e-07
1099,1.5564474520693167e-10
1100,6.426612790091895
1101,1.8486213192617598e-10
1102,1470.783951729536
1103,2.4784430010527103e-05
1104,6.462455771000442e-11
1105,30.41831613285467
1106,1.0580832857653988e-05
1107,1.9564645506685963e-11
1108,1.83667013420873e-12
1109,1.1778840858234219e-05
1110,0.04571174526518007
1111,0.0029998700782130072
1112,0.005633769118276177
1113,2.7576606051308607e-09
1114,9.569063763670494e-12
1115,1.713114588304669e-12
1116,10.728635258274153
1117,1.8925388976798185e-06
1118,0.04011943907244131
1119,5.837616624034675e-08
1120,4.4826548027797805e-14
1121,1.719810584388526e-05
1122,0.004034026312353944
1123,4.822287370531697e-06
1124,8.686225970876706e-13
1125,1.0785826238831215e-13
1126,656.2763676792383
1127,8.768974059769619e-05
1128,2.672917327360344e-08
1129,7.776575748044545e-14
1130,0.16908544006582815
1131,7072.8338795900345
1132,2.144185959249598e-11
1133,1.0914471378055168
1134,470.0816897675395
1135,0.028460353892114654
1136,0.00011717404793998298
1137,1.3353881710315523e-11
1138,0.00010522847902372234
1139,3.3097712104790844
1140,1.573895351825172e-06
1141,-99.99999999999999
1142,0.11598709531426721
1143,8.473982460564002
1144,4.339511572304389e-05
1145,7.292027196653672e-07
1146,3.196264820943726e-10
1147,215.93545844778419
1148,0.0002836326943089773
1149,5.183988652999204e-13
1150,2.5035965514064173e-05
1151,92.76798576116562
1152,0.009493843317045503
1153,1.0778224112134203e-10
1154,0.020648180982334452
1155,2.145178840978919e-10
