Episode,Total Reward
184,-119.999999999996
185,-2501.9999921568424
186,-323.0
187,-408.9999994306907
188,-729.6200726311654
189,-438.99984950100765
190,-554.7995129213668
191,-1103.9999999999998
192,-245.99963952892517
193,-944.9999999933576
194,73.78925847774372
195,-1082.9999999999902
196,-322.99999999999943
197,-332.99909395828894
198,-513.9999999999999
199,-143.0
200,-3129.8425083539914
201,-795.0
202,-5165.999999999999
203,-230.99999986068983
204,-503.84844039659947
205,-500.0
206,-438.0
207,-7.0
208,-1178.999999999728
209,-2259.0
210,-541.9999999995636
211,339.000477677238
212,-574.9999999944409
213,351.0000000265867
214,425.30829215049744
215,310.0000002630842
216,267.0000000628606
217,-1.999999999999928
218,-440.92296175557567
219,153.0
220,-131.0
221,-686.6410427585943
222,-383.9950919669109
223,-17.99999991306004
224,-322.893339496688
225,-503.9999999999984
226,-372.9999592049386
227,-595.0
228,-77.99999965978667
229,-276.99999999769705
230,-424.99999999999994
231,-888.9999999998414
232,-788.9887553084927
233,-1474.0
234,-389.0
235,-24.35947720706463
236,-786.9999999999717
237,-982.0
238,104.80742102861404
239,-806.0
240,-2323.0
241,-1620.0
242,-1461.9999999542251
243,-640.0334475236014
244,-208.99726372863233
245,-2162.0
246,-643.0
247,-384.90690845080826
248,-173.98100531752243
249,-399.99999421996665
250,-2780.0
251,-3125.0
252,-380.99997238802683
253,33.018164298253396
254,-64.79370948672295
255,-500.99984664667
256,-55.99999999415271
257,-1788.6178692252142
258,-87.0
259,-166.0
260,89.0007079610532
261,-16.998114848592877
262,-1401.9999906432836
263,-1168.9999993353515
264,-635.9999941256858
265,-1245.9999999999893
266,-71.99999999997246
267,227.3298978805542
268,-720.9999999859555
269,574.7743945419788
270,-1754.0
271,-1124.999999985591
272,342.0
273,-1489.0
274,-304.97795737119304
275,-1290.0
276,-1286.0178024852648
277,-27.9599584852549
278,731.9948577880859
279,20.000000007143342
280,223.6447741985321
281,-575.5866188681684
282,-2165.913902165834
283,-1508.6921183466911
284,445.00000000007793
285,-1254.2687028869987
286,22.000000001218744
287,-2323.962446590569
288,-144.10960775613785
289,-2088.9999999999914
290,278.3202829360962
291,-2411.9999999999973
292,-663.9999897915221
293,-1022.0872934870422
294,-1947.9999999993472
295,-1634.1191409528255
296,-1027.0
297,-1222.999997676398
298,-781.9999999998151
299,-178.9999891937677
300,399.0000000001949
301,-165.99993991484598
302,88.00000000000006
303,-786.9999999999993
304,-1837.0
305,-759.9999999965245
306,-4388.955112316911
307,-1176.9844483365732
308,-385.999999999998
309,-2904.0
310,-266.99999999950984
311,-2034.0
312,-902.0
313,-1697.999998569593
314,71.00000056675054
315,-1660.9999999997885
316,-1282.9437056217794
317,-359.0
318,-1481.9823069460526
319,-1013.3768011070788
320,-2030.0
321,-191.99999999979576
322,-1382.816916709533
323,-63.99999999999997
324,-729.1944072550978
325,-320.31001998111606
326,-870.0
327,144.0000677983853
328,-646.9999620702706
329,-592.0
330,173.0
331,-1000.999999136401
332,-558.9999217525
333,-1199.9999981029398
334,-2017.0
335,-105.99999968901102
336,233.00000000087277
337,-1623.0
338,-213.99999820731225
339,-1834.0
340,-1222.9688421019237
341,-2532.4763141463045
342,-1841.9999999999739
343,-1354.0
344,-1563.9999979742315
345,-81.99999993613704
346,-321.0
347,-2060.0
348,-27.99923092009567
349,66.0000007677719
350,-2150.091964511201
351,40.00000464926526
352,-2650.9203171199188
353,-1010.520152002573
354,-1393.9986052421805
355,-11.801533077727072
356,-1.0
357,-803.7961625643075
358,-591.0
359,-1136.0
360,19.000000000002895
361,-344.9999999999999
362,-3366.0
363,-694.9999999999778
364,-372.0479713603854
365,-367.6616619825363
366,-19.999999930823748
367,-430.99999999999994
368,269.14691883325577
369,-1283.999999999854
370,-289.9998537874363
371,-906.4638465548051
372,-1416.9995830045573
373,-123.0
374,-756.9995623173653
375,-67.73909997940063
376,-1978.931189224124
377,-1881.0
378,-1517.706347704865
379,-1282.0
380,-1552.8391992200195
381,29.021876097656786
382,-1143.9999999998702
383,-339.336533408612
384,-45.9660506596847
385,-982.0
386,91.3285462744534
387,-1808.0
388,-959.9999999946668
389,-906.7242596149445
390,-827.9999999999999
391,-345.0
392,-530.9999999999327
393,-151.99999999990703
394,-888.9997285341389
395,-132.3513536043465
396,-31.997580498456955
397,-72.37362325191498
398,-1124.999999999912
399,-3449.99886155425
400,30.00296217431969
401,-679.9999999917758
402,-332.97863946265716
403,-134.99959852809312
404,-4541.0
405,-1240.9981965968573
406,151.19540160894394
407,-291.9999999999789
408,-701.3048210144043
409,-2132.9999999999986
410,77.00000000777588
411,-1869.9997477197765
412,40.500202022492886
413,-1238.0
414,-1404.6750868652016
415,-931.9999999997825
416,-748.9999999997495
417,-367.0
418,-682.0817232429981
419,-5275.977945473933
420,194.0
421,-3141.999999931284
422,-2175.0
423,-608.9997584189715
424,-1089.0
425,-1594.993983193714
426,-2454.9999999999995
427,-4051.0
428,-811.9999999999975
429,-165.96657245792449
430,-317.9999999999687
431,-2538.0
432,266.00003719701823
433,-1037.0
434,-2335.999993368345
435,-943.9999999997833
436,-1034.321751846699
437,-51.99999986219694
438,-9.984487416975753
439,-1009.9999994585585
440,-938.3354998892173
441,-314.0
442,-240.38247292721644
443,-104.78168964385986
444,-1167.0
445,-1132.999993655976
446,-1415.9999401998932
447,-690.0
448,-213.9999999979883
449,-1.3129689171910286
450,98.00000727118015
451,-360.0845286026597
452,-671.9811532077338
453,-32.99999006176403
454,-977.9999999996729
455,-958.9999918451243
456,117.0
457,100.70011685229838
458,-736.0
459,-740.9999881479193
460,-1922.9849346876144
461,-1607.9999999997806
462,-488.0
463,-1278.9999958669155
464,-1637.8104850503005
465,-169.7833918407414
466,-1295.9999999999995
467,-401.99999999830794
468,-663.0
469,-395.48878137767315
470,-1582.0314532518387
471,-1229.9435051022738
472,-366.75374046177603
473,-3151.9121666806604
474,-67.0
475,48.00000093172768
476,-575.241538588889
477,-1036.0
478,15.0
479,85.00000000323472
480,-941.9381206412218
481,-117.88399712897808
482,-1084.9999999999995
483,452.0
484,-452.9999747015708
485,384.00429976052214
486,-575.9611166780924
487,64.00000001385627
488,-683.9991868950012
489,-1996.9999999909546
490,-543.0
491,41.008350461188456
492,209.0000000000277
493,139.00038899345122
494,-277.0
495,93.0000000000025
496,-1781.99999999499
497,-43.27774000389036
498,223.00000043749108
499,-495.0
500,-278.99999999991365
501,1329.3849127292633
502,-2883.9789992035367
503,-305.99039302312394
504,-982.0
505,-30.999999999859018
506,-522.9999999993456
507,23.000000404542778
508,231.0
509,-57.0
510,-99.94704616477611
511,172.00000022144496
512,-100.99999999543385
513,-165.99770644727914
514,-1291.0
515,-403.0
516,-907.802727252245
517,-1179.5415784994839
518,-56.58143089711666
519,122.00000528652853
520,-514.9999999979536
521,-135.9999107945406
522,-350.0
523,136.00742893291135
524,10.000000491019808
525,-784.9999999314106
526,-18.956579468300333
527,104.00000000000003
528,-200.0
529,112.0
530,37.000000000000284
531,-356.0
532,-758.0
533,-341.9999999999999
534,1149.1175173521042
535,378.0
536,-185.82941514410777
537,-421.4728408027149
538,181.00000005333854
539,-943.0
540,1783.9767690896988
541,30.0
542,209.00001424273347
543,517.0000000162528
544,116.02352200284076
545,-90.99999127284532
546,-240.8208013214171
547,-144.9445852076169
548,577.0001299015975
549,52.0005274824573
550,10.000000118248344
551,174.00000000028297
552,-37.99999984405653
553,-342.0
554,-296.0
555,-719.0
556,148.00490667525128
557,-43.987981621302424
558,-443.2050623950199
559,337.00000000014165
560,-481.99999999999994
561,-718.9999999999999
562,-224.99978943967713
563,-741.0
564,210.0
565,-241.59522778727114
566,59.000000259959855
567,-220.0
568,4.0000000001904645
569,-362.0
570,87.00000000000001
571,632.3105811476707
572,-279.9989972812425
573,-400.99999740610184
574,-187.99999999999403
575,-211.0
576,19.00000027009336
577,-89.0
578,-1071.0
579,171.00004386898945
580,198.00000027128254
581,-1.4822840094566345
582,-425.99999999717807
583,-339.0
584,-218.99999920333
585,-70.0
586,-105.78594516520388
