Episode,Total Reward
235,-11980.997332992742
236,-5919.999999994234
237,-7528.999999999999
238,-2358.9999914480168
239,-7329.99999999738
240,1486.5570302009583
241,-2093.999999998815
242,-6308.999999999954
243,-6441.999984140367
244,-3607.9999999896636
245,-4176.999986368489
246,-13526.999229449679
247,-4450.999999999974
248,-6063.999999999717
249,-5614.999999999995
250,-3923.841864432412
251,-6762.999937869035
252,-6688.999999998688
253,-3420.9999999992415
254,-4102.999999937165
255,-2399.859731551609
256,-2196.4961226582527
257,-5713.999999994862
258,-1964.0
259,-4547.308667168021
260,-9814.0
261,-2688.896003024187
262,-2954.6172713357955
263,-1807.9981965772345
264,-4444.999999997897
265,-4133.999999999216
266,3313.5410466194153
267,-2260.9999999940846
268,-2956.999999992073
269,-2698.4825878141564
270,-2199.9914104457366
271,-2991.984545177872
272,-2346.032223100774
273,-1268.9999991730342
274,-2105.999999999999
275,-1442.999999999973
276,-420.59462094306946
277,-488.9840097129345
278,-3231.7057446837425
279,-8943.0
280,-4427.999999766169
281,-1037.999999207891
282,-3423.9999999999964
283,-1218.9958791096094
284,-1942.999999999799
285,-1149.9965534548135
286,-2727.9999999999995
287,-1685.0
288,-1136.9689214646537
289,-2455.999999999869
290,-604.9999999999998
291,-1795.9999570219506
292,-928.9999999999966
293,-908.799620439182
294,-966.7930614934303
295,225.73990586400032
296,-5348.99999997248
297,-921.9999999999806
298,-20029.999990444587
299,-4662.0
300,-1846.9999814015384
301,-1088.4059070711955
302,-853.9999999997743
303,-1346.9999931301318
304,373.5899852067232
305,-774.2136460915208
306,-448.9734360160528
307,-525.9999998887387
308,-641.1049103031401
309,-327.7341724181897
310,-585.9999999999508
311,-1113.9999859208258
312,-1397.9999999999998
313,-1227.9999999999977
314,-861.9999999760855
315,-625.9999981499145
316,1998.8032187521458
317,-157.8630731706453
318,-742.99999996754
319,-134.9999996495959
320,-592.9999999999934
321,-1308.999225066523
322,-525.9999998965259
323,480.9596566706896
324,-737.9999993941445
325,-294.4915066564863
326,-503.9999999834247
327,-189.99999537586882
328,-445.9999999993118
329,-304.0
330,-158.87794839590788
331,-291.4750568946256
332,-1322.8694087658441
333,-1014.9996968303127
334,-187.9999999977378
335,3155.330867767334
336,-2313.4771440550685
337,-1294.999999979201
338,-1943.9999824923939
339,-2835.0
340,-1661.9998447016378
341,-2127.9999866817657
342,-855.9999999984148
343,-1476.9999851790694
344,-126.9908615144119
345,3413.170686364174
346,-1463.9999994479283
347,-2299.0
348,-1574.9999999999977
